accepted_at_utc,accepted_source_provider,capex,cash,created_at_utc,currency,derivation_method,ebit,ebitda,fiscal_quarter,fiscal_year,free_cashflow,gross_profit,net_income,operating_cashflow,operating_income,period_end_date,publish_date,quarter_id,resolution_issue_id,revenue,shares_outstanding,ticker,total_debt,update_run_id,updated_at_utc
2026-08-23T16:02:25Z,LEGACY,-8943000000.0,34704000000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DERIVED:operating_cashflow + capex""}",24254000000.0,28128000000.0,Q4,2023,19827000000.0,39394000000.0,20081000000.0,28770000000.0,24254000000.0,2023-06-30,2023-07-25,50634,,56189000000.0,7472000000.0,MSFT,47237000000.0,V3_PHASE4B_DIRECT_RECOVERY_20260823T160224Z,2026-08-23T16:02:25Z
2026-08-23T09:28:17Z,V2,-9917000000.0,80452000000.0,2026-08-23T074231Z,,,26895000000.0,30816000000.0,Q1,2024,20666000000.0,40215000000.0,22291000000.0,30583000000.0,26895000000.0,2023-09-30,2023-10-24,50633,,56517000000.0,7462000000.0,MSFT,45694000000.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-23T09:28:17Z,V2,-9735000000.0,17305000000.0,2026-08-23T074231Z,,,27032000000.0,32991000000.0,Q2,2024,9118000000.0,42397000000.0,21870000000.0,18853000000.0,27032000000.0,2023-12-31,2024-01-30,50632,,62020000000.0,7468000000.0,MSFT,47178000000.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-23T09:28:17Z,V2,-10952000000.0,19634000000.0,2026-08-23T074231Z,,,27581000000.0,33608000000.0,Q3,2024,20965000000.0,43353000000.0,21939000000.0,31917000000.0,27581000000.0,2024-03-31,2024-04-25,50631,,61858000000.0,7472000000.0,MSFT,44907000000.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-23T09:28:17Z,V2,-14923000000.0,20840000000.0,2026-08-23T074231Z,,,30552000000.0,37935000000.0,Q1,2025,19257000000.0,45486000000.0,24667000000.0,34180000000.0,30552000000.0,2024-09-30,2024-10-30,50630,,65585000000.0,7470000000.0,MSFT,45117000000.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-23T09:28:17Z,V2,-15804000000.0,17482000000.0,2026-08-23T074231Z,,,31653000000.0,37320000000.0,Q2,2025,6487000000.0,47833000000.0,24108000000.0,22291000000.0,31653000000.0,2024-12-31,2025-01-29,50629,,69632000000.0,7468000000.0,MSFT,44970000000.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-23T09:28:17Z,V2,-16745000000.0,28828000000.0,2026-08-23T074231Z,,,32000000000.0,39734000000.0,Q3,2025,20299000000.0,48147000000.0,25824000000.0,37044000000.0,32000000000.0,2025-03-31,2025-04-30,50628,,70066000000.0,7461000000.0,MSFT,42881000000.0,V3_PHASE3C3_V2_RESIDUAL_EXISTING_Q_2026-08-23T092817Z,2026-08-23T09:28:17Z
2026-08-22T00:00:00Z,YAHOO,-17079000000.0,30242000000.0,2026-08-22T00:00:00Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",33231000000.0,44434000000.0,Q4,2025,25568000000.0,52427000000.0,27233000000.0,42647000000.0,34323000000.0,2025-06-30,2025-07-30,7796,,76441000000.0,7434158655.0,MSFT,60588000000.0,V3_PHASE3B_U_REFINED_YAHOO_SEED_20260822T000000Z,2026-08-22T00:00:00Z
2026-08-22T00:00:00Z,YAHOO,-19394000000.0,28849000000.0,2026-08-22T00:00:00Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",34999000000.0,48060000000.0,Q1,2026,25663000000.0,53630000000.0,27747000000.0,45057000000.0,37961000000.0,2025-09-30,2025-10-29,7797,,77673000000.0,7433087554.0,MSFT,60556000000.0,V3_PHASE3B_U_REFINED_YAHOO_SEED_20260822T000000Z,2026-08-22T00:00:00Z
2026-08-22T00:00:00Z,YAHOO,-29876000000.0,24296000000.0,2026-08-22T00:00:00Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",48982000000.0,58180000000.0,Q2,2026,5882000000.0,55295000000.0,38458000000.0,35758000000.0,38275000000.0,2025-12-31,2026-01-28,7798,,81273000000.0,7428838066.0,MSFT,57607000000.0,V3_PHASE3B_U_REFINED_YAHOO_SEED_20260822T000000Z,2026-08-22T00:00:00Z
2026-08-22T00:00:00Z,YAHOO,-30876000000.0,32105000000.0,2026-08-22T00:00:00Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",40118000000.0,50285000000.0,Q3,2026,15803000000.0,56058000000.0,31778000000.0,46679000000.0,38398000000.0,2026-03-31,2026-04-29,7799,,82886000000.0,7429000000.0,MSFT,56965000000.0,V3_PHASE3B_U_REFINED_YAHOO_SEED_20260822T000000Z,2026-08-22T00:00:00Z
2026-08-22T00:00:00Z,YAHOO,-35802000000.0,20935000000.0,2026-08-22T00:00:00Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",44886000000.0,55908000000.0,Q4,2026,19639000000.0,60482000000.0,35766000000.0,55441000000.0,40603000000.0,2026-06-30,2026-07-29,7800,,90007000000.0,7427000000.0,MSFT,56826000000.0,V3_PHASE3B_U_REFINED_YAHOO_SEED_20260822T000000Z,2026-08-22T00:00:00Z
2026-08-23T074231Z,LEGACY,,,2026-08-23T074231Z,,,,,Q4,2022,,,,,,2022-06-30,2024-09-30,51898,,,,NEUP,,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T074231Z,LEGACY,,8135059.0,2026-08-23T074231Z,,,-5467607.0,,Q1,2025,,,-5472568.0,-4429800.0,-5467607.0,2023-09-30,,51897,,,1495995035.0,NEUP,,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-22T00:00:00Z,YAHOO,,4344578.0,2026-08-22T00:00:00Z,,,-3397278.0,-3231157.0,Q2,2025,-3358087.0,,-1943349.0,-3358087.0,-3397278.0,2024-12-31,2025-02-14,8099,,662715.0,1628659.0,NEUP,199395.0,V3_PHASE3B_U_REFINED_YAHOO_SEED_20260822T000000Z,2026-08-22T00:00:00Z
2026-08-22T00:00:00Z,YAHOO,,17044750.0,2026-08-22T00:00:00Z,,,11971966.0,12137397.0,Q3,2025,11453452.0,,11262161.0,11453452.0,11971966.0,2025-03-31,2025-05-20,8100,,15000000.0,1853966.0,NEUP,172460.0,V3_PHASE3B_U_REFINED_YAHOO_SEED_20260822T000000Z,2026-08-22T00:00:00Z
2026-08-23T074231Z,LEGACY,,14210745.0,2026-08-23T074231Z,,,-5835046.0,,Q4,2025,,,-8883657.0,-3585073.0,-5835046.0,2025-06-30,2025-09-29,15660,,15649448.0,1622924.0,NEUP,,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-22T00:00:00Z,YAHOO,,13649638.0,2026-08-22T00:00:00Z,,,-5652689.0,-5486897.0,Q1,2026,-3794648.0,,-9906504.0,-3794648.0,-5652689.0,2025-09-30,2025-11-14,8101,,0.0,2357613.0,NEUP,118220.0,V3_PHASE3B_U_REFINED_YAHOO_SEED_20260822T000000Z,2026-08-22T00:00:00Z
2026-08-22T00:00:00Z,YAHOO,,22170414.0,2026-08-22T00:00:00Z,,,-2345682.0,-2179893.0,Q2,2026,-6435815.0,,1864092.0,-6435815.0,-2345682.0,2025-12-31,2026-02-17,8102,,0.0,5377329.0,NEUP,33465.0,V3_PHASE3B_U_REFINED_YAHOO_SEED_20260822T000000Z,2026-08-22T00:00:00Z
2026-08-22T00:00:00Z,YAHOO,,19440655.0,2026-08-22T00:00:00Z,,,-827284.0,-661589.0,Q3,2026,-3336465.0,,-505063.0,-3336465.0,-827284.0,2026-03-31,2026-05-15,8103,,0.0,5377329.0,NEUP,34225.0,V3_PHASE3B_U_REFINED_YAHOO_SEED_20260822T000000Z,2026-08-22T00:00:00Z
2026-08-23T074231Z,LEGACY,-80300000.0,186200000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",164000000.0,,Q3,2018,388700000.0,728500000.0,831300000.0,469000000.0,164000000.0,2018-01-31,2018-02-16,62363,,,113000000.0,SJM,4688500000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T16:02:25Z,LEGACY,-111600000.0,192600000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DERIVED:operating_cashflow + capex""}",312700000.0,,Q4,2018,202800000.0,690500000.0,185900000.0,314400000.0,312700000.0,2018-04-30,2018-06-07,62362,,,113000000.0,SJM,4688000000.0,V3_PHASE4B_DIRECT_RECOVERY_20260823T160224Z,2026-08-23T16:02:25Z
2026-08-23T074231Z,LEGACY,-101300000.0,192000000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",226900000.0,,Q1,2019,141700000.0,678200000.0,133000000.0,243000000.0,226900000.0,2018-07-31,2018-08-21,62361,,,113100000.0,SJM,6184900000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T074231Z,LEGACY,-77800000.0,171200000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",330500000.0,,Q2,2019,125100000.0,771300000.0,188500000.0,202900000.0,330500000.0,2018-10-31,2018-11-28,62360,,,113200000.0,SJM,5885100000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T074231Z,LEGACY,-88100000.0,206500000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",217600000.0,,Q3,2019,333000000.0,773800000.0,121400000.0,421100000.0,217600000.0,2019-01-31,2019-02-26,62359,,,113200000.0,SJM,5585100000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T16:02:25Z,LEGACY,-92600000.0,101300000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DERIVED:operating_cashflow + capex""}",153600000.0,,Q4,2019,181600000.0,692400000.0,71500000.0,274200000.0,153600000.0,2019-04-30,2019-06-06,62358,,,113100000.0,SJM,5484800000.0,V3_PHASE4B_DIRECT_RECOVERY_20260823T160224Z,2026-08-23T16:02:25Z
2026-08-23T074231Z,LEGACY,-73000000.0,48800000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",257600000.0,,Q1,2020,148500000.0,699600000.0,154600000.0,221500000.0,257600000.0,2019-07-31,2019-08-27,62357,,,113300000.0,SJM,5484300000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T074231Z,LEGACY,-63400000.0,48800000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",329800000.0,,Q2,2020,160600000.0,754000000.0,211200000.0,224000000.0,329800000.0,2019-10-31,2019-11-22,62356,,,113400000.0,SJM,5384000000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T074231Z,LEGACY,-56500000.0,74400000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",289000000.0,,Q3,2020,465100000.0,760000000.0,187400000.0,521600000.0,289000000.0,2020-01-31,2020-02-26,62355,,,113400000.0,SJM,5083100000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T16:02:25Z,LEGACY,-76400000.0,391100000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DERIVED:operating_cashflow + capex""}",346700000.0,,Q4,2020,211300000.0,788400000.0,226300000.0,287700000.0,346700000.0,2020-04-30,2020-06-04,62354,,,113400000.0,SJM,5373300000.0,V3_PHASE4B_DIRECT_RECOVERY_20260823T160224Z,2026-08-23T16:02:25Z
2026-08-23T074231Z,LEGACY,-76600000.0,396600000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",361100000.0,,Q1,2021,332400000.0,775400000.0,237000000.0,409000000.0,361100000.0,2020-07-31,2020-08-25,62353,,,113500000.0,SJM,5072600000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T074231Z,LEGACY,-52400000.0,405600000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",380800000.0,,Q2,2021,326300000.0,818200000.0,230800000.0,378700000.0,380800000.0,2020-10-31,2020-11-24,62352,,,113700000.0,SJM,4871800000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T074231Z,LEGACY,-69700000.0,501500000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",406200000.0,,Q3,2021,416600000.0,809400000.0,261500000.0,486300000.0,406200000.0,2021-01-31,2021-02-25,62351,,,112100000.0,SJM,4670700000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T16:02:25Z,LEGACY,-108000000.0,334300000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DERIVED:operating_cashflow + capex""}",238700000.0,,Q4,2021,183000000.0,735700000.0,147000000.0,291000000.0,238700000.0,2021-04-30,2021-06-03,62350,,,112000000.0,SJM,4751700000.0,V3_PHASE4B_DIRECT_RECOVERY_20260823T160224Z,2026-08-23T16:02:25Z
2026-08-23T074231Z,LEGACY,-68000000.0,168800000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",259400000.0,,Q1,2022,69800000.0,639400000.0,153900000.0,137800000.0,259400000.0,2021-07-31,2021-08-26,62349,,,108100000.0,SJM,4269100000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T074231Z,LEGACY,-59200000.0,155300000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",311800000.0,,Q2,2022,105900000.0,711500000.0,206000000.0,165100000.0,311800000.0,2021-10-31,2021-11-23,62348,,,108100000.0,SJM,4308800000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T074231Z,LEGACY,-117300000.0,284300000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",150600000.0,,Q3,2022,322400000.0,683100000.0,69700000.0,439700000.0,150600000.0,2022-01-31,2022-03-01,62347,,,108200000.0,SJM,4309700000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T16:02:25Z,LEGACY,-173000000.0,,2026-08-23T074231Z,,"{""free_cashflow"":""DERIVED:operating_cashflow + capex""}",302000000.0,,Q4,2022,220700000.0,666700000.0,202100000.0,393700000.0,302000000.0,2022-04-30,2022-06-07,62346,,,108400000.0,SJM,3516800000.0,V3_PHASE4B_DIRECT_RECOVERY_20260823T160224Z,2026-08-23T16:02:25Z
2026-08-23T074231Z,LEGACY,-88300000.0,151600000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",179700000.0,,Q1,2023,-127300000.0,552500000.0,109800000.0,-39000000.0,179700000.0,2022-07-31,2022-08-23,62345,,,106800000.0,SJM,4311500000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T074231Z,LEGACY,-102100000.0,27100000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",293400000.0,,Q2,2023,102900000.0,701100000.0,191100000.0,205000000.0,293400000.0,2022-10-31,2022-11-21,62344,,,106900000.0,SJM,4312400000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T074231Z,LEGACY,-141900000.0,104200000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",317900000.0,,Q3,2023,442700000.0,755800000.0,208500000.0,584600000.0,317900000.0,2023-01-31,2023-02-28,62343,,,107000000.0,SJM,4313300000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T16:02:25Z,LEGACY,-145100000.0,655800000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DERIVED:operating_cashflow + capex""}",-633500000.0,,Q4,2023,298700000.0,792400000.0,-600700000.0,443800000.0,-633500000.0,2023-04-30,2023-06-06,62342,,,,SJM,4314200000.0,V3_PHASE4B_DIRECT_RECOVERY_20260823T160224Z,2026-08-23T16:02:25Z
2026-08-23T074231Z,LEGACY,-150300000.0,241100000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",303500000.0,,Q1,2024,67600000.0,654800000.0,183600000.0,217900000.0,303500000.0,2023-07-31,2023-08-29,62341,,,,SJM,4315100000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T074231Z,LEGACY,-148700000.0,3623900000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",298900000.0,,Q2,2024,28200000.0,724200000.0,194900000.0,176900000.0,298900000.0,2023-10-31,2023-12-05,62340,,,,SJM,7771700000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T074231Z,LEGACY,-156900000.0,35900000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",297400000.0,,Q3,2024,249600000.0,823100000.0,120400000.0,406500000.0,297400000.0,2024-01-31,2024-02-27,62339,,,,SJM,8121100000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T074231Z,LEGACY,-123700000.0,,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",349500000.0,,Q1,2025,49200000.0,797200000.0,185000000.0,172900000.0,349500000.0,2024-07-31,2024-08-28,62338,,,,SJM,7774800000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T074231Z,LEGACY,-87000000.0,,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",169700000.0,,Q2,2025,317200000.0,886100000.0,-24500000.0,404200000.0,169700000.0,2024-10-31,2024-11-26,62337,,,,SJM,7776500000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-23T074231Z,LEGACY,-88100000.0,47200000.0,2026-08-23T074231Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",-594000000.0,,Q3,2025,151300000.0,878100000.0,-662300000.0,239400000.0,-594000000.0,2025-01-31,2025-02-27,62336,,2186000000.0,106417996.0,SJM,7385400000.0,V3_PHASE3C2_LEGACY_DEEP_HISTORY_2026-08-23T074231Z,2026-08-23T074231Z
2026-08-22T00:00:00Z,YAHOO,-95000000.0,69900000.0,2026-08-22T00:00:00Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",-602900000.0,-479500000.0,Q4,2025,298900000.0,823300000.0,-729000000.0,393900000.0,387900000.0,2025-04-30,2025-06-05,10623,,2143800000.0,106425081.0,SJM,7761700000.0,V3_PHASE3B_U_REFINED_YAHOO_SEED_20260822T000000Z,2026-08-22T00:00:00Z
2026-08-22T00:00:00Z,YAHOO,-84300000.0,39300000.0,2026-08-22T00:00:00Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",43700000.0,178900000.0,Q1,2026,-94900000.0,474700000.0,-43900000.0,-10600000.0,51600000.0,2025-07-31,2025-08-28,10624,,2113300000.0,106687114.0,SJM,8080600000.0,V3_PHASE3B_U_REFINED_YAHOO_SEED_20260822T000000Z,2026-08-22T00:00:00Z
2026-08-22T00:00:00Z,YAHOO,-66300000.0,62800000.0,2026-08-22T00:00:00Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",417000000.0,560300000.0,Q2,2026,280200000.0,869900000.0,241300000.0,346500000.0,424100000.0,2025-10-31,2025-11-25,10625,,2330100000.0,106695169.0,SJM,7913600000.0,V3_PHASE3B_U_REFINED_YAHOO_SEED_20260822T000000Z,2026-08-22T00:00:00Z
2026-08-22T00:00:00Z,YAHOO,-71500000.0,52800000.0,2026-08-22T00:00:00Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",-557400000.0,-413300000.0,Q3,2026,487000000.0,827800000.0,-724200000.0,558500000.0,418300000.0,2026-01-31,2026-02-26,10626,,2339400000.0,106698183.0,SJM,7454300000.0,V3_PHASE3B_U_REFINED_YAHOO_SEED_20260822T000000Z,2026-08-22T00:00:00Z
2026-08-22T00:00:00Z,YAHOO,-95300000.0,58600000.0,2026-08-22T00:00:00Z,,"{""free_cashflow"":""DIRECT_WITH_DERIVED_CHECK:operating_cashflow + capex""}",415500000.0,549900000.0,Q4,2026,483900000.0,862100000.0,388100000.0,579200000.0,449000000.0,2026-04-30,2026-06-04,10627,,2268100000.0,106661858.0,SJM,7089000000.0,V3_PHASE3B_U_REFINED_YAHOO_SEED_20260822T000000Z,2026-08-22T00:00:00Z
